Sample Name, RO-05P0
Time, 2017/07/12 03:07:58
Operator, Smith
Lamp, 255
Slit,0.0
Scan From, 850.0nm
Scan To, 390.0nm
Scan Step, 1.0nm
Sample Filter, 11
memo, 
WL(nm), Abs, T%
390.0, -0.0017, 100.38
391.0, -0.0016, 100.37
392.0, -0.0016, 100.36
393.0, -0.0015, 100.35
394.0, -0.0016, 100.37
395.0, -0.0016, 100.36
396.0, -0.0015, 100.36
397.0, -0.0016, 100.36
398.0, -0.0016, 100.38
399.0, -0.0016, 100.36
400.0, -0.0015, 100.36
401.0, -0.0016, 100.36
402.0, -0.0015, 100.34
403.0, -0.0015, 100.35
404.0, -0.0015, 100.34
405.0, -0.0015, 100.35
406.0, -0.0015, 100.34
407.0, -0.0014, 100.33
408.0, -0.0015, 100.34
409.0, -0.0013, 100.31
410.0, -0.0014, 100.32
411.0, -0.0014, 100.31
412.0, -0.0013, 100.30
413.0, -0.0013, 100.30
414.0, -0.0014, 100.32
415.0, -0.0014, 100.32
416.0, -0.0014, 100.32
417.0, -0.0014, 100.32
418.0, -0.0013, 100.30
419.0, -0.0014, 100.31
420.0, -0.0014, 100.31
421.0, -0.0013, 100.31
422.0, -0.0013, 100.31
423.0, -0.0014, 100.31
424.0, -0.0013, 100.30
425.0, -0.0013, 100.29
426.0, -0.0012, 100.29
427.0, -0.0012, 100.28
428.0, -0.0012, 100.27
429.0, -0.0012, 100.27
430.0, -0.0011, 100.26
431.0, -0.0011, 100.26
432.0, -0.0011, 100.26
433.0, -0.0011, 100.25
434.0, -0.0012, 100.27
435.0, -0.0011, 100.25
436.0, -0.0011, 100.25
437.0, -0.0011, 100.25
438.0, -0.0011, 100.25
439.0, -0.0011, 100.25
440.0, -0.0012, 100.27
441.0, -0.0011, 100.26
442.0, -0.0011, 100.25
443.0, -0.0010, 100.23
444.0, -0.0011, 100.25
445.0, -0.0009, 100.22
446.0, -0.0009, 100.20
447.0, -0.0009, 100.21
448.0, -0.0009, 100.20
449.0, -0.0010, 100.23
450.0, -0.0010, 100.24
451.0, -0.0008, 100.19
452.0, -0.0008, 100.20
453.0, -0.0008, 100.19
454.0, -0.0008, 100.19
455.0, -0.0008, 100.18
456.0, -0.0008, 100.19
457.0, -0.0008, 100.18
458.0, -0.0008, 100.18
459.0, -0.0008, 100.18
460.0, -0.0007, 100.17
461.0, -0.0007, 100.17
462.0, -0.0007, 100.15
463.0, -0.0008, 100.18
464.0, -0.0007, 100.17
465.0, -0.0007, 100.15
466.0, -0.0007, 100.15
467.0, -0.0006, 100.15
468.0, -0.0007, 100.16
469.0, -0.0007, 100.16
470.0, -0.0006, 100.14
471.0, -0.0006, 100.15
472.0, -0.0007, 100.15
473.0, -0.0007, 100.16
474.0, -0.0007, 100.15
475.0, -0.0007, 100.16
476.0, -0.0007, 100.16
477.0, -0.0007, 100.16
478.0, -0.0007, 100.16
479.0, -0.0006, 100.14
480.0, -0.0006, 100.14
481.0, -0.0006, 100.15
482.0, -0.0006, 100.14
483.0, -0.0007, 100.16
484.0, -0.0007, 100.15
485.0, -0.0007, 100.16
486.0, -0.0006, 100.15
487.0, -0.0006, 100.15
488.0, -0.0006, 100.15
489.0, -0.0006, 100.14
490.0, -0.0006, 100.14
491.0, -0.0006, 100.14
492.0, -0.0006, 100.14
493.0, -0.0007, 100.16
494.0, -0.0006, 100.15
495.0, -0.0007, 100.16
496.0, -0.0007, 100.15
497.0, -0.0006, 100.14
498.0, -0.0006, 100.14
499.0, -0.0006, 100.14
500.0, -0.0007, 100.15
501.0, -0.0006, 100.14
502.0, -0.0006, 100.14
503.0, -0.0006, 100.15
504.0, -0.0006, 100.14
505.0, -0.0007, 100.15
506.0, -0.0007, 100.15
507.0, -0.0007, 100.15
508.0, -0.0006, 100.14
509.0, -0.0006, 100.15
510.0, -0.0007, 100.15
511.0, -0.0007, 100.15
512.0, -0.0007, 100.16
513.0, -0.0007, 100.16
514.0, -0.0007, 100.17
515.0, -0.0007, 100.16
516.0, -0.0007, 100.15
517.0, -0.0006, 100.15
518.0, -0.0006, 100.15
519.0, -0.0006, 100.15
520.0, -0.0006, 100.13
521.0, -0.0006, 100.14
522.0, -0.0007, 100.15
523.0, -0.0006, 100.14
524.0, -0.0006, 100.14
525.0, -0.0006, 100.14
526.0, -0.0006, 100.14
527.0, -0.0006, 100.15
528.0, -0.0006, 100.15
529.0, -0.0006, 100.14
530.0, -0.0006, 100.15
531.0, -0.0006, 100.14
532.0, -0.0006, 100.15
533.0, -0.0006, 100.13
534.0, -0.0006, 100.14
535.0, -0.0006, 100.14
536.0, -0.0005, 100.12
537.0, -0.0007, 100.15
538.0, -0.0006, 100.13
539.0, -0.0006, 100.14
540.0, -0.0006, 100.14
541.0, -0.0005, 100.12
542.0, -0.0006, 100.14
543.0, -0.0006, 100.14
544.0, -0.0007, 100.16
545.0, -0.0006, 100.14
546.0, -0.0006, 100.14
547.0, -0.0007, 100.16
548.0, -0.0006, 100.14
549.0, -0.0006, 100.13
550.0, -0.0006, 100.13
551.0, -0.0006, 100.14
552.0, -0.0006, 100.14
553.0, -0.0006, 100.14
554.0, -0.0006, 100.14
555.0, -0.0006, 100.13
556.0, -0.0007, 100.15
557.0, -0.0006, 100.15
558.0, -0.0007, 100.16
559.0, -0.0006, 100.15
560.0, -0.0006, 100.13
561.0, -0.0006, 100.13
562.0, -0.0006, 100.13
563.0, -0.0006, 100.14
564.0, -0.0006, 100.14
565.0, -0.0006, 100.13
566.0, -0.0006, 100.13
567.0, -0.0006, 100.14
568.0, -0.0006, 100.14
569.0, -0.0006, 100.13
570.0, -0.0004, 100.09
571.0, -0.0005, 100.11
572.0, -0.0005, 100.12
573.0, -0.0006, 100.13
574.0, -0.0005, 100.12
575.0, -0.0005, 100.12
576.0, -0.0006, 100.13
577.0, -0.0005, 100.12
578.0, -0.0005, 100.12
579.0, -0.0005, 100.12
580.0, -0.0006, 100.13
581.0, -0.0006, 100.13
582.0, -0.0005, 100.12
583.0, -0.0005, 100.12
584.0, -0.0005, 100.12
585.0, -0.0005, 100.12
586.0, -0.0006, 100.14
587.0, -0.0006, 100.14
588.0, -0.0007, 100.15
589.0, -0.0007, 100.16
590.0, -0.0006, 100.14
591.0, -0.0006, 100.13
592.0, -0.0006, 100.14
593.0, -0.0005, 100.13
594.0, -0.0005, 100.11
595.0, -0.0007, 100.17
596.0, -0.0006, 100.14
597.0, -0.0007, 100.17
598.0, -0.0007, 100.16
599.0, -0.0006, 100.14
600.0, -0.0007, 100.16
601.0, -0.0006, 100.13
602.0, -0.0005, 100.13
603.0, -0.0006, 100.14
604.0, -0.0006, 100.14
605.0, -0.0007, 100.16
606.0, -0.0006, 100.14
607.0, -0.0006, 100.15
608.0, -0.0006, 100.15
609.0, -0.0007, 100.16
610.0, -0.0007, 100.15
611.0, -0.0006, 100.15
612.0, -0.0006, 100.13
613.0, -0.0006, 100.13
614.0, -0.0005, 100.13
615.0, -0.0006, 100.14
616.0, -0.0006, 100.14
617.0, -0.0006, 100.13
618.0, -0.0006, 100.14
619.0, -0.0006, 100.13
620.0, -0.0006, 100.13
621.0, -0.0005, 100.13
622.0, -0.0006, 100.14
623.0, -0.0006, 100.13
624.0, -0.0006, 100.13
625.0, -0.0006, 100.14
626.0, -0.0006, 100.15
627.0, -0.0006, 100.13
628.0, -0.0006, 100.15
629.0, -0.0006, 100.14
630.0, -0.0007, 100.15
631.0, -0.0006, 100.14
632.0, -0.0007, 100.15
633.0, -0.0007, 100.15
634.0, -0.0006, 100.15
635.0, -0.0007, 100.15
636.0, -0.0007, 100.16
637.0, -0.0006, 100.14
638.0, -0.0007, 100.15
639.0, -0.0007, 100.15
640.0, -0.0007, 100.16
641.0, -0.0006, 100.14
642.0, -0.0007, 100.16
643.0, -0.0007, 100.15
644.0, -0.0006, 100.14
645.0, -0.0006, 100.13
646.0, -0.0006, 100.13
647.0, -0.0006, 100.13
648.0, -0.0007, 100.16
649.0, -0.0007, 100.15
650.0, -0.0007, 100.16
651.0, -0.0007, 100.15
652.0, -0.0006, 100.14
653.0, -0.0006, 100.14
654.0, -0.0006, 100.15
655.0, -0.0006, 100.14
656.0, -0.0007, 100.15
657.0, -0.0007, 100.15
658.0, -0.0007, 100.16
659.0, -0.0007, 100.15
660.0, -0.0007, 100.17
661.0, -0.0007, 100.16
662.0, -0.0007, 100.17
663.0, -0.0007, 100.17
664.0, -0.0007, 100.17
665.0, -0.0007, 100.16
666.0, -0.0007, 100.17
667.0, -0.0007, 100.15
668.0, -0.0006, 100.15
669.0, -0.0007, 100.15
670.0, -0.0006, 100.14
671.0, -0.0007, 100.16
672.0, -0.0006, 100.15
673.0, -0.0007, 100.15
674.0, -0.0007, 100.16
675.0, -0.0007, 100.16
676.0, -0.0008, 100.17
677.0, -0.0007, 100.17
678.0, -0.0007, 100.17
679.0, -0.0007, 100.17
680.0, -0.0007, 100.17
681.0, -0.0008, 100.18
682.0, -0.0008, 100.18
683.0, -0.0008, 100.18
684.0, -0.0007, 100.17
685.0, -0.0007, 100.17
686.0, -0.0007, 100.16
687.0, -0.0007, 100.15
688.0, -0.0007, 100.16
689.0, -0.0007, 100.16
690.0, -0.0007, 100.15
691.0, -0.0007, 100.16
692.0, -0.0006, 100.15
693.0, -0.0007, 100.16
694.0, -0.0006, 100.15
695.0, -0.0006, 100.14
696.0, -0.0006, 100.15
697.0, -0.0006, 100.14
698.0, -0.0007, 100.16
699.0, -0.0007, 100.16
700.0, -0.0008, 100.17
701.0, -0.0007, 100.15
702.0, -0.0007, 100.16
703.0, -0.0006, 100.15
704.0, -0.0007, 100.16
705.0, -0.0007, 100.16
706.0, -0.0007, 100.15
707.0, -0.0006, 100.15
708.0, -0.0006, 100.15
709.0, -0.0006, 100.14
710.0, -0.0006, 100.14
711.0, -0.0006, 100.13
712.0, -0.0006, 100.15
713.0, -0.0006, 100.14
714.0, -0.0006, 100.15
715.0, -0.0007, 100.15
716.0, -0.0007, 100.15
717.0, -0.0007, 100.16
718.0, -0.0007, 100.16
719.0, -0.0006, 100.14
720.0, -0.0006, 100.13
721.0, -0.0006, 100.13
722.0, -0.0006, 100.14
723.0, -0.0006, 100.14
724.0, -0.0005, 100.13
725.0, -0.0006, 100.15
726.0, -0.0005, 100.13
727.0, -0.0006, 100.13
728.0, -0.0006, 100.14
729.0, -0.0006, 100.14
730.0, -0.0006, 100.14
731.0, -0.0006, 100.13
732.0, -0.0005, 100.12
733.0, -0.0006, 100.13
734.0, -0.0005, 100.11
735.0, -0.0006, 100.13
736.0, -0.0005, 100.12
737.0, -0.0006, 100.13
738.0, -0.0005, 100.11
739.0, -0.0004, 100.10
740.0, -0.0005, 100.12
741.0, -0.0005, 100.12
742.0, -0.0005, 100.11
743.0, -0.0005, 100.13
744.0, -0.0005, 100.12
745.0, -0.0006, 100.14
746.0, -0.0006, 100.13
747.0, -0.0006, 100.14
748.0, -0.0006, 100.14
749.0, -0.0007, 100.15
750.0, -0.0007, 100.16
751.0, -0.0006, 100.14
752.0, -0.0006, 100.14
753.0, -0.0006, 100.15
754.0, -0.0006, 100.15
755.0, -0.0007, 100.15
756.0, -0.0007, 100.16
757.0, -0.0007, 100.15
758.0, -0.0006, 100.15
759.0, -0.0007, 100.17
760.0, -0.0007, 100.16
761.0, -0.0007, 100.15
762.0, -0.0007, 100.16
763.0, -0.0006, 100.15
764.0, -0.0007, 100.16
765.0, -0.0008, 100.18
766.0, -0.0007, 100.17
767.0, -0.0008, 100.18
768.0, -0.0008, 100.19
769.0, -0.0007, 100.17
770.0, -0.0008, 100.18
771.0, -0.0007, 100.15
772.0, -0.0007, 100.17
773.0, -0.0007, 100.16
774.0, -0.0007, 100.17
775.0, -0.0007, 100.16
776.0, -0.0007, 100.16
777.0, -0.0007, 100.17
778.0, -0.0007, 100.16
779.0, -0.0007, 100.15
780.0, -0.0007, 100.16
781.0, -0.0007, 100.17
782.0, -0.0008, 100.18
783.0, -0.0007, 100.17
784.0, -0.0008, 100.17
785.0, -0.0008, 100.18
786.0, -0.0008, 100.18
787.0, -0.0008, 100.19
788.0, -0.0008, 100.19
789.0, -0.0008, 100.19
790.0, -0.0009, 100.20
791.0, -0.0009, 100.20
792.0, -0.0008, 100.19
793.0, -0.0009, 100.20
794.0, -0.0009, 100.20
795.0, -0.0008, 100.19
796.0, -0.0008, 100.17
797.0, -0.0008, 100.18
798.0, -0.0008, 100.19
799.0, -0.0009, 100.20
800.0, -0.0008, 100.19
801.0, -0.0008, 100.19
802.0, -0.0009, 100.20
803.0, -0.0008, 100.18
804.0, -0.0008, 100.19
805.0, -0.0008, 100.19
806.0, -0.0008, 100.19
807.0, -0.0009, 100.20
808.0, -0.0008, 100.19
809.0, -0.0008, 100.19
810.0, -0.0008, 100.18
811.0, -0.0008, 100.19
812.0, -0.0008, 100.19
813.0, -0.0008, 100.19
814.0, -0.0009, 100.21
815.0, -0.0009, 100.20
816.0, -0.0009, 100.20
817.0, -0.0009, 100.20
818.0, -0.0008, 100.19
819.0, -0.0008, 100.18
820.0, -0.0007, 100.17
821.0, -0.0008, 100.17
822.0, -0.0007, 100.17
823.0, -0.0008, 100.17
824.0, -0.0008, 100.18
825.0, -0.0007, 100.16
826.0, -0.0007, 100.16
827.0, -0.0007, 100.17
828.0, -0.0007, 100.17
829.0, -0.0007, 100.17
830.0, -0.0006, 100.14
831.0, -0.0006, 100.14
832.0, -0.0005, 100.12
833.0, -0.0005, 100.11
834.0, -0.0006, 100.13
835.0, -0.0006, 100.14
836.0, -0.0006, 100.15
837.0, -0.0007, 100.15
838.0, -0.0007, 100.15
839.0, -0.0006, 100.15
840.0, -0.0007, 100.15
841.0, -0.0007, 100.15
842.0, -0.0007, 100.16
843.0, -0.0006, 100.15
844.0, -0.0006, 100.15
845.0, -0.0006, 100.13
846.0, -0.0007, 100.16
847.0, -0.0006, 100.13
848.0, -0.0006, 100.14
849.0, -0.0005, 100.13
850.0, -0.0006, 100.14
